#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_307K 
#  Bond: gamma 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.466965083615013848e-02 9.920347060733769942e-04
2.475306122448979629e+00 3.485868407111536449e-02 9.490328996444030718e-04
2.600612244897959169e+00 3.505419671696028555e-02 9.061498384777807785e-04
2.725918367346938709e+00 3.525583059702060845e-02 8.636538969558584704e-04
2.851224489795918693e+00 3.546323586975515946e-02 8.218143558790648538e-04
2.976530612244897789e+00 3.567607223498327207e-02 7.809017267970191304e-04
3.101836734693877773e+00 3.589400991104475802e-02 7.411880923419581282e-04
3.227142857142857313e+00 3.611673039791582496e-02 7.029472500035565839e-04
3.352448979591836853e+00 3.634392704349786313e-02 6.664543512885104598e-04
3.477755102040816393e+00 3.657530543168219933e-02 6.319846156635501285e-04
3.603061224489795933e+00 3.681058361147736269e-02 5.998105865133879786e-04
3.728367346938775917e+00 3.704949218657033194e-02 5.701973236501705093e-04
3.853673469387755013e+00 3.729177428428578911e-02 5.433949615799911915e-04
3.978979591836734997e+00 3.753718542211006287e-02 5.196282977175642036e-04
4.104285714285714093e+00 3.778549328885793396e-02 4.990835986019082678e-04
4.229591836734694077e+00 3.803647745626556609e-02 4.818936422305322123e-04
4.354897959183674061e+00 3.828992903537047771e-02 4.681230067314359690e-04
4.480204081632653157e+00 3.854565029055272846e-02 4.577564144221044616e-04
4.605510204081632253e+00 3.880345422261544802e-02 4.506930689242359504e-04
4.730816326530612237e+00 3.906316413081787481e-02 4.467490496083589531e-04
4.856122448979592221e+00 3.932461316237472609e-02 4.456680701025580115e-04
4.981428571428571317e+00 3.958764385662334045e-02 4.471388977717564322e-04
5.106734693877551301e+00 3.985210768985131963e-02 4.508162923353094308e-04
5.232040816326531285e+00 4.011786462568048967e-02 4.563419716183007629e-04
5.357346938775510381e+00 4.038478267492311841e-02 4.633627945376497435e-04
5.482653061224489477e+00 4.065273746796028292e-02 4.715445789991574944e-04
5.607959183673469461e+00 4.092161184193995188e-02 4.805811908337843203e-04
5.733265306122449445e+00 4.119129544444427582e-02 4.901994025296785079e-04
5.858571428571428541e+00 4.146168435472728092e-02 5.001604456356812788e-04
5.983877551020408525e+00 4.173268072316436289e-02 5.102592591064264134e-04
6.109183673469388509e+00 4.200419242917758506e-02 5.203223120454473528e-04
6.234489795918367605e+00 4.227613275759401629e-02 5.302046764154555968e-04
6.359795918367346701e+00 4.254842009315160795e-02 5.397868204262116663e-04
6.485102040816327573e+00 4.282097763267859319e-02 5.489714225926834888e-04
6.610408163265306669e+00 4.309373311433101206e-02 5.576803794947664088e-04
6.735714285714285765e+00 4.336661856317090141e-02 5.658520933056645618e-04
6.861020408163264861e+00 4.363957005229952141e-02 5.734390696214475194e-04
6.986326530612245733e+00 4.391252747871796785e-02 5.804058231201361618e-04
7.111632653061224829e+00 4.418543435306934025e-02 5.867270706911514953e-04
7.236938775510203925e+00 4.445823760241447015e-02 5.923861833837454479e-04
7.362244897959183021e+00 4.473088738520658580e-02 5.973738659982340618e-04
7.487551020408163893e+00 4.500333691765309729e-02 6.016870338664877943e-04
7.612857142857142989e+00 4.527554231068411233e-02 6.053278587507185523e-04
7.738163265306122085e+00 4.554746241678403473e-02 6.083029588735652023e-04
7.863469387755102957e+00 4.581905868598287052e-02 6.106227113268099639e-04
7.988775510204082053e+00 4.609029503034650643e-02 6.123006681946089940e-04
8.114081632653061149e+00 4.636113769634898213e-02 6.133530605273093683e-04
8.239387755102040245e+00 4.663155514455234046e-02 6.137983767620885760e-04
8.364693877551021117e+00 4.690151793606304326e-02 6.136570043040170865e-04
8.490000000000000213e+00 4.717099862527445592e-02 6.129509247779492236e-04
