#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_293K 
#  Bond: gamma 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.037158137663310484e-02 1.438081613521742215e-03
2.475306122448979629e+00 3.039289179749674052e-02 1.435774317441299280e-03
2.600612244897959169e+00 3.041524070080327269e-02 1.433365445947425718e-03
2.725918367346938709e+00 3.043861832407501397e-02 1.430857519706539745e-03
2.851224489795918693e+00 3.046301456468908028e-02 1.428253126552949531e-03
2.976530612244897789e+00 3.048841899740776032e-02 1.425554914762513234e-03
3.101836734693877773e+00 3.051482089211555657e-02 1.422765586325467659e-03
3.227142857142857313e+00 3.054220923170113469e-02 1.419887890247772955e-03
3.352448979591836853e+00 3.057057273002392397e-02 1.416924615909120975e-03
3.477755102040816393e+00 3.059989984990688083e-02 1.413878586504445410e-03
3.603061224489795933e+00 3.063017882109886347e-02 1.410752652594297104e-03
3.728367346938775917e+00 3.066139765815263651e-02 1.407549685787784109e-03
3.853673469387755013e+00 3.069354417816661310e-02 1.404272572580223932e-03
3.978979591836734997e+00 3.072660601834161301e-02 1.400924208365704688e-03
4.104285714285714093e+00 3.076057065330631626e-02 1.397507491643079202e-03
4.229591836734694077e+00 3.079542541216847076e-02 1.394025318431913341e-03
4.354897959183674061e+00 3.083115749525158766e-02 1.390480576913118117e-03
4.480204081632653157e+00 3.086775399048039339e-02 1.386876142307006451e-03
4.605510204081632253e+00 3.090520188938119736e-02 1.383214871999658910e-03
4.730816326530612237e+00 3.094348810266668928e-02 1.379499600926648245e-03
4.856122448979592221e+00 3.098259947537785122e-02 1.375733137221252450e-03
4.981428571428571317e+00 3.102252280155883002e-02 1.371918258132614424e-03
5.106734693877551301e+00 3.106324483844377302e-02 1.368057706217506563e-03
5.232040816326531285e+00 3.110475232013767966e-02 1.364154185807800587e-03
5.357346938775510381e+00 3.114703197077626703e-02 1.360210359754101877e-03
5.482653061224489477e+00 3.119007051715275147e-02 1.356228846444591405e-03
5.607959183673469461e+00 3.123385470080224449e-02 1.352212217096768502e-03
5.733265306122449445e+00 3.127837128953712270e-02 1.348162993318449600e-03
5.858571428571428541e+00 3.132360708842901048e-02 1.344083644933248122e-03
5.983877551020408525e+00 3.136954895023594952e-02 1.339976588064689927e-03
6.109183673469388509e+00 3.141618378527472749e-02 1.335844183472157266e-03
6.234489795918367605e+00 3.146349857074135642e-02 1.331688735131023905e-03
6.359795918367346701e+00 3.151148035948380527e-02 1.327512489048503393e-03
6.485102040816327573e+00 3.156011628823344323e-02 1.323317632306245410e-03
6.610408163265306669e+00 3.160939358530292370e-02 1.319106292319985503e-03
6.735714285714285765e+00 3.165929957776000142e-02 1.314880536306245983e-03
6.861020408163264861e+00 3.170982169808780199e-02 1.310642370945616988e-03
6.986326530612245733e+00 3.176094749034352044e-02 1.306393742232003384e-03
7.111632653061224829e+00 3.181266461582841348e-02 1.302136535496846697e-03
7.236938775510203925e+00 3.186496085828292163e-02 1.297872575597433910e-03
7.362244897959183021e+00 3.191782412862150670e-02 1.293603627258196496e-03
7.487551020408163893e+00 3.197124246922243562e-02 1.289331395553987899e-03
7.612857142857142989e+00 3.202520405778838675e-02 1.285057526524470547e-03
7.738163265306122085e+00 3.207969721079394904e-02 1.280783607908807025e-03
7.863469387755102957e+00 3.213471038653671619e-02 1.276511169990057109e-03
7.988775510204082053e+00 3.219023218780855955e-02 1.272241686538987896e-03
8.114081632653061149e+00 3.224625136420414262e-02 1.267976575847190764e-03
8.239387755102040245e+00 3.230275681408349697e-02 1.263717201839807376e-03
8.364693877551021117e+00 3.235973758620556279e-02 1.259464875258366938e-03
8.490000000000000213e+00 3.241718288104962487e-02 1.255220854904829904e-03
