#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_293K 
#  Bond: omega 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.434729475211959482e-01 5.995117380356389074e-03
2.475306122448979629e+00 3.442589410262587024e-01 5.814383699854957198e-03
2.600612244897959169e+00 3.449621139169165573e-01 5.696590150508133374e-03
2.725918367346938709e+00 3.455945862079778941e-01 5.625874082608951256e-03
2.851224489795918693e+00 3.461664922290573210e-01 5.589465920740686010e-03
2.976530612244897789e+00 3.466863351769249313e-01 5.577364817807689210e-03
3.101836734693877773e+00 3.471612752563235649e-01 5.581914999782068218e-03
3.227142857142857313e+00 3.475973637933162941e-01 5.597364019915356328e-03
3.352448979591836853e+00 3.479997336308513489e-01 5.619456008694487074e-03
3.477755102040816393e+00 3.483727542464329363e-01 5.645085080231305313e-03
3.603061224489795933e+00 3.487201584293520007e-01 5.672014594617750399e-03
3.728367346938775917e+00 3.490451460218568780e-01 5.698657307622619420e-03
3.853673469387755013e+00 3.493504691398570117e-01 5.723907035163792317e-03
3.978979591836734997e+00 3.496385024097234950e-01 5.747011669179521477e-03
4.104285714285714093e+00 3.499113010531344492e-01 5.767478314025123974e-03
4.229591836734694077e+00 3.501706490894916368e-01 5.785002857473460318e-03
4.354897959183674061e+00 3.504180994774757085e-01 5.799417885387942069e-03
4.480204081632653157e+00 3.506550076607677369e-01 5.810654255545054034e-03
4.605510204081632253e+00 3.508825596990800544e-01 5.818712793987248534e-03
4.730816326530612237e+00 3.511017959393495924e-01 5.823643474222921224e-03
4.856122448979592221e+00 3.513136310012531793e-01 5.825530122332020153e-03
4.981428571428571317e+00 3.515188707066144169e-01 5.824479202484374347e-03
5.106734693877551301e+00 3.517182264662883084e-01 5.820611616825328502e-03
5.232040816326531285e+00 3.519123275448194921e-01 5.814056733657296111e-03
5.357346938775510381e+00 3.521017315479333942e-01 5.804948063849963390e-03
5.482653061224489477e+00 3.522869334170473654e-01 5.793420156868997473e-03
5.607959183673469461e+00 3.524683731656061969e-01 5.779606399207166088e-03
5.733265306122449445e+00 3.526464425518552326e-01 5.763637480038118904e-03
5.858571428571428541e+00 3.528214908498520930e-01 5.745640349438725994e-03
5.983877551020408525e+00 3.529938298536532959e-01 5.725737539279435184e-03
6.109183673469388509e+00 3.531637382275489290e-01 5.704046750047086882e-03
6.234489795918367605e+00 3.533314652970389602e-01 5.680680631505137697e-03
6.359795918367346701e+00 3.534972343602274525e-01 5.655746703442075113e-03
6.485102040816327573e+00 3.536612455868650140e-01 5.629347376447044367e-03
6.610408163265306669e+00 3.538236785619274793e-01 5.601580042888643259e-03
6.735714285714285765e+00 3.539846945219982111e-01 5.572537215937005926e-03
6.861020408163264861e+00 3.541444383255159534e-01 5.542306700216858770e-03
6.986326530612245733e+00 3.543030401919155525e-01 5.510971781992808974e-03
7.111632653061224829e+00 3.544606172396105315e-01 5.478611430028481992e-03
7.236938775510203925e+00 3.546172748484990311e-01 5.445300500690496148e-03
7.362244897959183021e+00 3.547731078690554152e-01 5.411109942693007741e-03
7.487551020408163893e+00 3.549282016970214393e-01 5.376106998244679046e-03
7.612857142857142989e+00 3.550826332301073585e-01 5.340355398377742875e-03
7.738163265306122085e+00 3.552364717209102740e-01 5.303915550998749423e-03
7.863469387755102957e+00 3.553897795383693103e-01 5.266844720761424195e-03
7.988775510204082053e+00 3.555426128484673876e-01 5.229197200272925512e-03
8.114081632653061149e+00 3.556950222235104597e-01 5.191024472445221645e-03
8.239387755102040245e+00 3.558470531881246512e-01 5.152375364017123573e-03
8.364693877551021117e+00 3.559987467090973134e-01 5.113296190422879535e-03
8.490000000000000213e+00 3.561501396353021764e-01 5.073830892286477004e-03
