#  Data for: empty_60SDS_Na_DESAmber_TIP4P_307K_10fsSF 
#  Bond: alpha 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.406503167212567712e-02 1.411281494392214141e-03
2.475306122448979629e+00 3.426908126284283068e-02 1.428833920627539276e-03
2.600612244897959169e+00 3.448099188776904134e-02 1.446581883948167870e-03
2.725918367346938709e+00 3.470042952371754641e-02 1.464434792844187356e-03
2.851224489795918693e+00 3.492705980295254808e-02 1.482302989595698584e-03
2.976530612244897789e+00 3.516054927703623351e-02 1.500098441840509115e-03
3.101836734693877773e+00 3.540056658064701794e-02 1.517735379021495053e-03
3.227142857142857313e+00 3.564678349318767259e-02 1.535130865589052693e-03
3.352448979591836853e+00 3.589887589763313819e-02 1.552205305495169170e-03
3.477755102040816393e+00 3.615652463751030388e-02 1.568882874968097066e-03
3.603061224489795933e+00 3.641941627414937294e-02 1.585091882728211984e-03
3.728367346938775917e+00 3.668724374739682631e-02 1.600765058657108771e-03
3.853673469387755013e+00 3.695970694383759331e-02 1.615839773449435999e-03
3.978979591836734997e+00 3.723651317724879783e-02 1.630258192967781392e-03
4.104285714285714093e+00 3.751737758651094157e-02 1.643967371905326498e-03
4.229591836734694077e+00 3.780202345655028079e-02 1.656919291970016710e-03
4.354897959183674061e+00 3.809018246809511843e-02 1.669070850171761478e-03
4.480204081632653157e+00 3.838159488211569104e-02 1.680383802958277696e-03
4.605510204081632253e+00 3.867600966480084362e-02 1.690824671941341386e-03
4.730816326530612237e+00 3.897318455882019250e-02 1.700364616817865012e-03
4.856122448979592221e+00 3.927288610644640021e-02 1.708979280849976965e-03
4.981428571428571317e+00 3.957488962988171127e-02 1.716648613952862813e-03
5.106734693877551301e+00 3.987897917386013652e-02 1.723356678071593772e-03
5.232040816326531285e+00 4.018494741529492903e-02 1.729091439128646948e-03
5.357346938775510381e+00 4.049259554441878017e-02 1.733844549408375792e-03
5.482653061224489477e+00 4.080173312153304727e-02 1.737611123826436317e-03
5.607959183673469461e+00 4.111217791314687037e-02 1.740389513121273508e-03
5.733265306122449445e+00 4.142375571095709141e-02 1.742181076609133948e-03
5.858571428571428541e+00 4.173630013679666823e-02 1.742989956768976672e-03
5.983877551020408525e+00 4.204965243636975963e-02 1.742822857573766765e-03
6.109183673469388509e+00 4.236366126429635948e-02 1.741688828161111870e-03
6.234489795918367605e+00 4.267818246271209287e-02 1.739599053141919777e-03
6.359795918367346701e+00 4.299307883540900987e-02 1.736566650579476727e-03
6.485102040816327573e+00 4.330821991926350756e-02 1.732606478434038947e-03
6.610408163265306669e+00 4.362348175447594567e-02 1.727734950057596914e-03
6.735714285714285765e+00 4.393874665494506421e-02 1.721969859139460155e-03
6.861020408163264861e+00 4.425390297991618760e-02 1.715330214343870714e-03
6.986326530612245733e+00 4.456884490787677011e-02 1.707836083743705449e-03
7.111632653061224829e+00 4.488347221352335242e-02 1.699508449038461544e-03
7.236938775510203925e+00 4.519769004849056443e-02 1.690369069447581959e-03
7.362244897959183021e+00 4.551140872641421670e-02 1.680440355090134872e-03
7.487551020408163893e+00 4.582454351279485749e-02 1.669745249597036438e-03
7.612857142857142989e+00 4.613701442003526748e-02 1.658307121650787891e-03
7.738163265306122085e+00 4.644874600794399871e-02 1.646149665108129776e-03
7.863469387755102957e+00 4.675966718992485838e-02 1.633296807332013751e-03
7.988775510204082053e+00 4.706971104501069675e-02 1.619772625338999125e-03
8.114081632653061149e+00 4.737881463584561054e-02 1.605601269355620177e-03
8.239387755102040245e+00 4.768691883267280746e-02 1.590806893371196629e-03
8.364693877551021117e+00 4.799396814334602746e-02 1.575413592273823202e-03
8.490000000000000213e+00 4.829991054934765909e-02 1.559445345160086292e-03
