#  Data for: empty_60SDS_Na_DESAmber_TIP4P_293K_10fsSF 
#  Bond: omega 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 6.738598085472757848e-02 1.282493182765867719e-02
2.475306122448979629e+00 6.850638166350934977e-02 1.259761230534550518e-02
2.600612244897959169e+00 6.966275071594961454e-02 1.236805889065952305e-02
2.725918367346938709e+00 7.085306594099030630e-02 1.213694037869236797e-02
2.851224489795918693e+00 7.207537187037958704e-02 1.190487495309838946e-02
2.976530612244897789e+00 7.332777790319607025e-02 1.167243382722592086e-02
3.101836734693877773e+00 7.460845618669138812e-02 1.144014489202896216e-02
3.227142857142857313e+00 7.591563933372391659e-02 1.120849622217614736e-02
3.352448979591836853e+00 7.724761813582624315e-02 1.097793933852772227e-02
3.477755102040816393e+00 7.860273937961798074e-02 1.074889216383948833e-02
3.603061224489795933e+00 7.997940383290247368e-02 1.052174163935975897e-02
3.728367346938775917e+00 8.137606443470743467e-02 1.029684599358209746e-02
3.853673469387755013e+00 8.279122469968425158e-02 1.007453667173737431e-02
3.978979591836734997e+00 8.422343733041080804e-02 9.855119946683230797e-03
4.104285714285714093e+00 8.567130301997588626e-02 9.638878239697952488e-03
4.229591836734694077e+00 8.713346942055065492e-02 9.426071184241940557e-03
4.354897959183674061e+00 8.860863025040395524e-02 9.216936467833388574e-03
4.480204081632653157e+00 9.009552451107798177e-02 9.011690487478237616e-03
4.605510204081632253e+00 9.159293578745249242e-02 8.810528853152949091e-03
4.730816326530612237e+00 9.309969160558929924e-02 8.613626772092103021e-03
4.856122448979592221e+00 9.461466282609524991e-02 8.421139344407090749e-03
4.981428571428571317e+00 9.613676305392475363e-02 8.233201798089140669e-03
5.106734693877551301e+00 9.766494804880392067e-02 8.049929688889437621e-03
5.232040816326531285e+00 9.919821512362318738e-02 7.871419088017410359e-03
5.357346938775510381e+00 1.007356025210999623e-01 7.697746778110246477e-03
5.482653061224489477e+00 1.022761887616829152e-01 7.528970475519230175e-03
5.607959183673469461e+00 1.038190919580231908e-01 7.365129094625922322e-03
5.733265306122449445e+00 1.053634690933640955e-01 7.206243067626060331e-03
5.858571428571428541e+00 1.069085152629055818e-01 7.052314730972724689e-03
5.983877551020408525e+00 1.084534628785994159e-01 6.903328787428116009e-03
6.109183673469388509e+00 1.099975808389542647e-01 6.759252850413403207e-03
6.234489795918367605e+00 1.115401736663019366e-01 6.620038075057958077e-03
6.359795918367346701e+00 1.130805806146267384e-01 6.485619878031695720e-03
6.485102040816327573e+00 1.146181747515220978e-01 6.355918745915636880e-03
6.610408163265306669e+00 1.161523620181364042e-01 6.230841129550131023e-03
6.735714285714285765e+00 1.176825802711334440e-01 6.110280419543417420e-03
6.861020408163264861e+00 1.192082983107420197e-01 5.994117995974557363e-03
6.986326530612245733e+00 1.207290148989301343e-01 5.882224343343396382e-03
7.111632653061224829e+00 1.222442577716263273e-01 5.774460220067201797e-03
7.236938775510203925e+00 1.237535826487423246e-01 5.670677870356569637e-03
7.362244897959183021e+00 1.252565722455432629e-01 5.570722265173388629e-03
7.487551020408163893e+00 1.267528352886716225e-01 5.474432358219998365e-03
7.612857142857142989e+00 1.282420055398730552e-01 5.381642342556087512e-03
7.738163265306122085e+00 1.297237408302046313e-01 5.292182893494392498e-03
7.863469387755102957e+00 1.311977221072290201e-01 5.205882383878801360e-03
7.988775510204082053e+00 1.326636524974299236e-01 5.122568058668878002e-03
8.114081632653061149e+00 1.341212563858130979e-01 5.042067156901373741e-03
8.239387755102040245e+00 1.355702785144030642e-01 4.964207970514929701e-03
8.364693877551021117e+00 1.370104831010959534e-01 4.888820831144245760e-03
8.490000000000000213e+00 1.384416529800984730e-01 4.815739017746220596e-03
