#  Data for: empty_60SDS_Na_DESAmber_TIP4P_307K_10fsSF 
#  Bond: gamma 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 1.520171187715309985e-02 7.619043556198520223e-04
2.475306122448979629e+00 1.523624543319670142e-02 7.582933389976342703e-04
2.600612244897959169e+00 1.527228591238153667e-02 7.545679700123579135e-04
2.725918367346938709e+00 1.530979687159148180e-02 7.507367660325160686e-04
2.851224489795918693e+00 1.534874151667968249e-02 7.468081590121509496e-04
2.976530612244897789e+00 1.538908282810316254e-02 7.427904587642596623e-04
3.101836734693877773e+00 1.543078367902599168e-02 7.386918199365813918e-04
3.227142857142857313e+00 1.547380694547145254e-02 7.345202127504545228e-04
3.352448979591836853e+00 1.551811560823779246e-02 7.302833975025026757e-04
3.477755102040816393e+00 1.556367284641709675e-02 7.259889027745532490e-04
3.603061224489795933e+00 1.561044212247099383e-02 7.216440072494469376e-04
3.728367346938775917e+00 1.565838725891958993e-02 7.172557249900174316e-04
3.853673469387755013e+00 1.570747250679021753e-02 7.128307940050286270e-04
3.978979591836734997e+00 1.575766260605069788e-02 7.083756678993692948e-04
4.104285714285714093e+00 1.580892283831726933e-02 7.038965103859620882e-04
4.229591836734694077e+00 1.586121907218117702e-02 6.993991924230268022e-04
4.354897959183674061e+00 1.591451780154004916e-02 6.948892917322252579e-04
4.480204081632653157e+00 1.596878617735230516e-02 6.903720944500437839e-04
4.605510204081632253e+00 1.602399203325449370e-02 6.858525986660471072e-04
4.730816326530612237e+00 1.608010390549505578e-02 6.813355196065862002e-04
4.856122448979592221e+00 1.613709104764353072e-02 6.768252962306933350e-04
4.981428571428571317e+00 1.619492344053282198e-02 6.723260990155172480e-04
5.106734693877551301e+00 1.625357179788542925e-02 6.678418387212862887e-04
5.232040816326531285e+00 1.631300756806248684e-02 6.633761759398519066e-04
5.357346938775510381e+00 1.637320293235885321e-02 6.589325312459068428e-04
5.482653061224489477e+00 1.643413080024855658e-02 6.545140957856372633e-04
5.607959183673469461e+00 1.649576480196359232e-02 6.501238421534587947e-04
5.733265306122449445e+00 1.655807927876618707e-02 6.457645354232113616e-04
5.858571428571428541e+00 1.662104927125058682e-02 6.414387442157694482e-04
5.983877551020408525e+00 1.668465050598574514e-02 6.371488516998546642e-04
6.109183673469388509e+00 1.674885938078544620e-02 6.328970664371890787e-04
6.234489795918367605e+00 1.681365294886798603e-02 6.286854329965401280e-04
6.359795918367346701e+00 1.687900890214328112e-02 6.245158422737290271e-04
6.485102040816327573e+00 1.694490555384224606e-02 6.203900414663670844e-04
6.610408163265306669e+00 1.701132182068068252e-02 6.163096436626429309e-04
6.735714285714285765e+00 1.707823720472908050e-02 6.122761370131281963e-04
6.861020408163264861e+00 1.714563177513946449e-02 6.082908934633168320e-04
6.986326530612245733e+00 1.721348614986182440e-02 6.043551770321976000e-04
7.111632653061224829e+00 1.728178147746531335e-02 6.004701516290969487e-04
7.236938775510203925e+00 1.735049941916331356e-02 5.966368884068597948e-04
7.362244897959183021e+00 1.741962213112665039e-02 5.928563726545759294e-04
7.487551020408163893e+00 1.748913224715585232e-02 5.891295102374408165e-04
7.612857142857142989e+00 1.755901286177107001e-02 5.854571335948959444e-04
7.738163265306122085e+00 1.762924751376725510e-02 5.818400073112625160e-04
7.863469387755102957e+00 1.769982017027229085e-02 5.782788332754163277e-04
7.988775510204082053e+00 1.777071521133686063e-02 5.747742554479553330e-04
8.114081632653061149e+00 1.784191741507714160e-02 5.713268642556405081e-04
8.239387755102040245e+00 1.791341194338425327e-02 5.679372006339192215e-04
8.364693877551021117e+00 1.798518432820860394e-02 5.646057597388452190e-04
8.490000000000000213e+00 1.805722045842179935e-02 5.613329943500096645e-04
