#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_293K 
#  Bond: omega 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.125895415385257503e-01 2.739996381013198173e-02
2.475306122448979629e+00 3.130967910963941558e-01 2.701493197054513629e-02
2.600612244897959169e+00 3.135514334609251219e-01 2.667296403884607953e-02
2.725918367346938709e+00 3.139604793291277951e-01 2.636839795056987457e-02
2.851224489795918693e+00 3.143299226466225726e-01 2.609639712424853888e-02
2.976530612244897789e+00 3.146648904427759019e-01 2.585282758526273247e-02
3.101836734693877773e+00 3.149697733303654101e-01 2.563415124142027005e-02
3.227142857142857313e+00 3.152483375515638397e-01 2.543733446682416854e-02
3.352448979591836853e+00 3.155038202955015580e-01 2.525977049651593684e-02
3.477755102040816393e+00 3.157390103124591563e-01 2.509921391584805234e-02
3.603061224489795933e+00 3.159563158549043571e-01 2.495372554375232740e-02
3.728367346938775917e+00 3.161578218331548840e-01 2.482162613947364732e-02
3.853673469387755013e+00 3.163453378679005890e-01 2.470145754025139181e-02
3.978979591836734997e+00 3.165204386998859976e-01 2.459195002572229713e-02
4.104285714285714093e+00 3.166844982031961631e-01 2.449199488434484345e-02
4.229591836734694077e+00 3.168387180543048576e-01 2.440062131911202928e-02
4.354897959183674061e+00 3.169841519385955819e-01 2.431697697121897386e-02
4.480204081632653157e+00 3.171217260297664597e-01 2.424031146123634128e-02
4.605510204081632253e+00 3.172522563537796270e-01 2.416996244928661108e-02
4.730816326530612237e+00 3.173764635453124594e-01 2.410534380090846585e-02
4.856122448979592221e+00 3.174949854183386488e-01 2.404593551605879384e-02
4.981428571428571317e+00 3.176083877008815670e-01 2.399127513725377719e-02
5.106734693877551301e+00 3.177171732247740521e-01 2.394095040119225901e-02
5.232040816326531285e+00 3.178217898123548157e-01 2.389459293806761933e-02
5.357346938775510381e+00 3.179226370616506370e-01 2.385187285563867415e-02
5.482653061224489477e+00 3.180200721982486267e-01 2.381249407223258452e-02
5.607959183673469461e+00 3.181144151344990068e-01 2.377619028522364938e-02
5.733265306122449445e+00 3.182059528538888071e-01 2.374272148001854363e-02
5.858571428571428541e+00 3.182949432195308348e-01 2.371187089988015251e-02
5.983877551020408525e+00 3.183816182900324754e-01 2.368344240960598007e-02
6.109183673469388509e+00 3.184661872129722071e-01 2.365725819661486720e-02
6.234489795918367605e+00 3.185488387553483958e-01 2.363315676176400842e-02
6.359795918367346701e+00 3.186297435213029661e-01 2.361099115953270086e-02
6.485102040816327573e+00 3.187090558998353362e-01 2.359062745332142844e-02
6.610408163265306669e+00 3.187869157788678076e-01 2.357194335673541696e-02
6.735714285714285765e+00 3.188634500566791541e-01 2.355482703602030867e-02
6.861020408163264861e+00 3.189387739772314156e-01 2.353917605243405209e-02
6.986326530612245733e+00 3.190129923121156619e-01 2.352489642638821987e-02
7.111632653061224829e+00 3.190862004086350567e-01 2.351190180777031763e-02
7.236938775510203925e+00 3.191584851208267293e-01 2.350011273903964554e-02
7.362244897959183021e+00 3.192299256379098615e-01 2.348945599954434943e-02
7.487551020408163893e+00 3.193005942226829763e-01 2.347986402108113296e-02
7.612857142857142989e+00 3.193705568707187470e-01 2.347127436606433193e-02
7.738163265306122085e+00 3.194398738997651921e-01 2.346362926081796765e-02
7.863469387755102957e+00 3.195086004775408717e-01 2.345687517748726303e-02
7.988775510204082053e+00 3.195767870950528278e-01 2.345096245890847947e-02
8.114081632653061149e+00 3.196444799916609569e-01 2.344584498150098853e-02
8.239387755102040245e+00 3.197117215373322385e-01 2.344147985186811542e-02
8.364693877551021117e+00 3.197785505768529490e-01 2.343782713333300224e-02
8.490000000000000213e+00 3.198450027401829043e-01 2.343484959909925003e-02
