#  Data for: empty_60SDS_Na_DESAmber_TIP4P_307K_10fsSF 
#  Bond: omega 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 1.967846959995254164e-01 1.843749266931389574e-02
2.475306122448979629e+00 1.972936361738918398e-01 1.830905082944604689e-02
2.600612244897959169e+00 1.978263066893459765e-01 1.817528632731123597e-02
2.725918367346938709e+00 1.983823312210117595e-01 1.803638137820290019e-02
2.851224489795918693e+00 1.989613225498989835e-01 1.789252217395072286e-02
2.976530612244897789e+00 1.995628834495142556e-01 1.774389832312414303e-02
3.101836734693877773e+00 2.001866075699944014e-01 1.759070229721087716e-02
3.227142857142857313e+00 2.008320803160259793e-01 1.743312888539838915e-02
3.352448979591836853e+00 2.014988797150347455e-01 1.727137466040576386e-02
3.477755102040816393e+00 2.021865772723633603e-01 1.710563745762249885e-02
3.603061224489795933e+00 2.028947388104088700e-01 1.693611586960837648e-02
3.728367346938775917e+00 2.036229252889490693e-01 1.676300875780112679e-02
3.853673469387755013e+00 2.043706936041566335e-01 1.658651478306645902e-02
3.978979591836734997e+00 2.051375973640688632e-01 1.640683195651078397e-02
4.104285714285714093e+00 2.059231876385519688e-01 1.622415721176505288e-02
4.229591836734694077e+00 2.067270136820699156e-01 1.603868599973820239e-02
4.354897959183674061e+00 2.075486236278285268e-01 1.585061190663349801e-02
4.480204081632653157e+00 2.083875651521251149e-01 1.566012629582465288e-02
4.605510204081632253e+00 2.092433861079809887e-01 1.546741797399814496e-02
4.730816326530612237e+00 2.101156351273691936e-01 1.527267288178888079e-02
4.856122448979592221e+00 2.110038621915773238e-01 1.507607380896814828e-02
4.981428571428571317e+00 2.119076191694535261e-01 1.487780013408438601e-02
5.106734693877551301e+00 2.128264603234816532e-01 1.467802758831370305e-02
5.232040816326531285e+00 2.137599427838123567e-01 1.447692804314425902e-02
5.357346938775510381e+00 2.147076269905430490e-01 1.427466932139922692e-02
5.482653061224489477e+00 2.156690771046900768e-01 1.407141503099771339e-02
5.607959183673469461e+00 2.166438613884292541e-01 1.386732442075918302e-02
5.733265306122449445e+00 2.176315525553026153e-01 1.366255225747660916e-02
5.858571428571428541e+00 2.186317280911903860e-01 1.345724872341577324e-02
5.983877551020408525e+00 2.196439705469377390e-01 1.325155933334167847e-02
6.109183673469388509e+00 2.206678678035995100e-01 1.304562487012825983e-02
6.234489795918367605e+00 2.217030133113296886e-01 1.283958133797339328e-02
6.359795918367346701e+00 2.227490063029885503e-01 1.263355993221748456e-02
6.485102040816327573e+00 2.238054519835797063e-01 1.242768702474847907e-02
6.610408163265306669e+00 2.248719616966538271e-01 1.222208416397038526e-02
6.735714285714285765e+00 2.259481530688328965e-01 1.201686808831424827e-02
6.861020408163264861e+00 2.270336501336141233e-01 1.181215075227780124e-02
6.986326530612245733e+00 2.281280834356134435e-01 1.160803936399698068e-02
7.111632653061224829e+00 2.292310901163963910e-01 1.140463643337057999e-02
7.236938775510203925e+00 2.303423139830318711e-01 1.120203982978629394e-02
7.362244897959183021e+00 2.314614055604811982e-01 1.100034284852436685e-02
7.487551020408163893e+00 2.325880221289085281e-01 1.079963428494885684e-02
7.612857142857142989e+00 2.337218277469692296e-01 1.059999851563106846e-02
7.738163265306122085e+00 2.348624932620992922e-01 1.040151558558812667e-02
7.863469387755102957e+00 2.360096963087900124e-01 1.020426130085881102e-02
7.988775510204082053e+00 2.371631212957962809e-01 1.000830732567952602e-02
8.114081632653061149e+00 2.383224593831831661e-01 9.813721283564882589e-03
8.239387755102040245e+00 2.394874084500762390e-01 9.620566861638715772e-03
8.364693877551021117e+00 2.406576730539371212e-01 9.428903917603731477e-03
8.490000000000000213e+00 2.418329643821431063e-01 9.238788588779096173e-03
