#  Data for: empty_60SDS_Na_DESAmber_TIP4P_293K_10fsSF 
#  Bond: gamma 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 8.322491564922712345e-03 3.060789031028773258e-03
2.475306122448979629e+00 8.370555342842098470e-03 3.050624421096870091e-03
2.600612244897959169e+00 8.419738394243538385e-03 3.040441809645404170e-03
2.725918367346938709e+00 8.469951647935418729e-03 3.030270345358248782e-03
2.851224489795918693e+00 8.521111942373892079e-03 3.020136586811160515e-03
2.976530612244897789e+00 8.573141324284730413e-03 3.010064808733695692e-03
3.101836734693877773e+00 8.625966422299962896e-03 3.000077277094125722e-03
3.227142857142857313e+00 8.679517902170147056e-03 2.990194490316327742e-03
3.352448979591836853e+00 8.733730003747572010e-03 2.980435386537417988e-03
3.477755102040816393e+00 8.788540155611833382e-03 2.970817518578509290e-03
3.603061224489795933e+00 8.843888660513254604e-03 2.961357199398890160e-03
3.728367346938775917e+00 8.899718443355776609e-03 2.952069621394702061e-03
3.853673469387755013e+00 8.955974852894480961e-03 2.942968953124335332e-03
3.978979591836734997e+00 9.012605508407255453e-03 2.934068417007287388e-03
4.104285714285714093e+00 9.069560183097654174e-03 2.925380351340219499e-03
4.229591836734694077e+00 9.126790716730686162e-03 2.916916259671201075e-03
4.354897959183674061e+00 9.184250950873417904e-03 2.908686850219998309e-03
4.480204081632653157e+00 9.241896681022335192e-03 2.900702067663710800e-03
4.605510204081632253e+00 9.299685620791385554e-03 2.892971119246409446e-03
4.730816326530612237e+00 9.357577374171911072e-03 2.885502496833598426e-03
4.856122448979592221e+00 9.415533412637200686e-03 2.878303996225480606e-03
4.981428571428571317e+00 9.473517054540095406e-03 2.871382734771508408e-03
5.106734693877551301e+00 9.531493444839283721e-03 2.864745168093073020e-03
5.232040816326531285e+00 9.589429533691346333e-03 2.858397106520554030e-03
5.357346938775510381e+00 9.647294052866626710e-03 2.852343731682908511e-03
5.482653061224489477e+00 9.705057489294861145e-03 2.846589613549448724e-03
5.607959183673469461e+00 9.762692055329348639e-03 2.841138728111241869e-03
5.733265306122449445e+00 9.820171655544196118e-03 2.835994475800199255e-03
5.858571428571428541e+00 9.877471850055970573e-03 2.831159700674254921e-03
5.983877551020408525e+00 9.934569814495964463e-03 2.826636710344093868e-03
6.109183673469388509e+00 9.991444296859140067e-03 2.822427296577796358e-03
6.234489795918367605e+00 1.004807557152657092e-02 2.818532756492367342e-03
6.359795918367346701e+00 1.010444539080489722e-02 2.814953914222971011e-03
6.485102040816327573e+00 1.016053693435389586e-02 2.811691142950234826e-03
6.610408163265306669e+00 1.021633475688523036e-02 2.808744387161489671e-03
6.735714285714285765e+00 1.027182473451544731e-02 2.806113185021914726e-03
6.861020408163264861e+00 1.032699401014696393e-02 2.803796690735324299e-03
6.986326530612245733e+00 1.038183093823442753e-02 2.801793696780560238e-03
7.111632653061224829e+00 1.043632502927271076e-02 2.800102655917626696e-03
7.236938775510203925e+00 1.049046689431801412e-02 2.798721702867075414e-03
7.362244897959183021e+00 1.054424818982675240e-02 2.797648675576163823e-03
7.487551020408163893e+00 1.059766156306909783e-02 2.796881135995735266e-03
7.612857142857142989e+00 1.065070059834583027e-02 2.796416390302137751e-03
7.738163265306122085e+00 1.070335976420938411e-02 2.796251508508620226e-03
7.863469387755102957e+00 1.075563436186302395e-02 2.796383343420445668e-03
7.988775510204082053e+00 1.080752047488638991e-02 2.796808548897046325e-03
8.114081632653061149e+00 1.085901492041130463e-02 2.797523597393250863e-03
8.239387755102040245e+00 1.091011520184913437e-02 2.798524796759355258e-03
8.364693877551021117e+00 1.096081946324998536e-02 2.799808306287117181e-03
8.490000000000000213e+00 1.101112644535492957e-02 2.801370151995102777e-03
