#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_307K 
#  Bond: alpha 
#  Relaxation experiment: T1 
#  Magnetic field [T], Average T1 SRT [s], Error SRT [s]
2.350000000000000089e+00 2.872966065063026209e-02 2.837588257637138449e-03
2.475306122448979629e+00 2.889405683035106351e-02 2.823070727721060068e-03
2.600612244897959169e+00 2.906582829340832383e-02 2.807928687480454842e-03
2.725918367346938709e+00 2.924481746257369744e-02 2.792179000092810410e-03
2.851224489795918693e+00 2.943086318881997510e-02 2.775838768163183326e-03
2.976530612244897789e+00 2.962380121119252349e-02 2.758925276657247638e-03
3.101836734693877773e+00 2.982346461002300178e-02 2.741455938228156905e-03
3.227142857142857313e+00 3.002968425135005281e-02 2.723448241214746803e-03
3.352448979591836853e+00 3.024228922058987482e-02 2.704919700542992612e-03
3.477755102040816393e+00 3.046110724368570125e-02 2.685887811717243417e-03
3.603061224489795933e+00 3.068596509415640050e-02 2.666370008043047937e-03
3.728367346938775917e+00 3.091668898465893892e-02 2.646383621180473794e-03
3.853673469387755013e+00 3.115310494187334411e-02 2.625945845085634472e-03
3.978979591836734997e+00 3.139503916371093328e-02 2.605073703359874534e-03
4.104285714285714093e+00 3.164231835803473641e-02 2.583784019990217808e-03
4.229591836734694077e+00 3.189477006226262845e-02 2.562093393432469425e-03
4.354897959183674061e+00 3.215222294339798587e-02 2.540018173959236129e-03
4.480204081632653157e+00 3.241450707819811677e-02 2.517574444169605030e-03
4.605510204081632253e+00 3.268145421334545803e-02 2.494778002535330465e-03
4.730816326530612237e+00 3.295289800563120514e-02 2.471644349839896473e-03
4.856122448979592221e+00 3.322867424229333094e-02 2.448188678351868180e-03
4.981428571428571317e+00 3.350862104177162321e-02 2.424425863562330169e-03
5.106734693877551301e+00 3.379257903525092338e-02 2.400370458307823310e-03
5.232040816326531285e+00 3.408039152945972067e-02 2.376036689094567205e-03
5.357346938775510381e+00 3.437190465127531319e-02 2.351438454437075175e-03
5.482653061224489477e+00 3.466696747475882939e-02 2.326589325023988193e-03
5.607959183673469461e+00 3.496543213130442335e-02 2.301502545525803758e-03
5.733265306122449445e+00 3.526715390363589081e-02 2.276191037863147405e-03
5.858571428571428541e+00 3.557199130442419838e-02 2.250667405759763495e-03
5.983877551020408525e+00 3.587980614032811044e-02 2.224943940411356052e-03
6.109183673469388509e+00 3.619046356228111661e-02 2.199032627109619512e-03
6.234489795918367605e+00 3.650383210285965824e-02 2.172945152669936066e-03
6.359795918367346701e+00 3.681978370157236446e-02 2.146692913520925096e-03
6.485102040816327573e+00 3.713819371890759308e-02 2.120287024324441546e-03
6.610408163265306669e+00 3.745894093996804397e-02 2.093738327005299511e-03
6.735714285714285765e+00 3.778190756850760557e-02 2.067057400080675369e-03
6.861020408163264861e+00 3.810697921216682493e-02 2.040254568190107837e-03
6.986326530612245733e+00 3.843404485968118789e-02 2.013339911737676950e-03
7.111632653061224829e+00 3.876299685081004837e-02 1.986323276568376615e-03
7.236938775510203925e+00 3.909373083970619361e-02 1.959214283610958424e-03
7.362244897959183021e+00 3.942614575241413372e-02 1.932022338429265768e-03
7.487551020408163893e+00 3.976014373915378458e-02 1.904756640633508335e-03
7.612857142857142989e+00 4.009563012201162319e-02 1.877426193111725794e-03
7.738163265306122085e+00 4.043251333862740021e-02 1.850039811050196558e-03
7.863469387755102957e+00 4.077070488242916929e-02 1.822606130719308477e-03
7.988775510204082053e+00 4.111011923993477396e-02 1.795133618008918752e-03
8.114081632653061149e+00 4.145067382560287117e-02 1.767630576703928822e-03
8.239387755102040245e+00 4.179228891468245166e-02 1.740105156497355910e-03
8.364693877551021117e+00 4.213488757447614308e-02 1.712565360743922025e-03
8.490000000000000213e+00 4.247839559440014234e-02 1.685019053962795877e-03
