#  Data for: empty_60SDS_micelle_CHARMM36_OPC_10fsSF_293K 
#  Bond: alpha 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 1.831768942052561591e-02 2.395772290207503867e-03
2.475306122448979629e+00 1.843420096700248631e-02 2.356726632374489972e-03
2.600612244897959169e+00 1.855177835979739467e-02 2.318608192703193027e-03
2.725918367346938709e+00 1.867019687210120724e-02 2.281499779776172219e-03
2.851224489795918693e+00 1.878925178077219330e-02 2.245470114756826716e-03
2.976530612244897789e+00 1.890875727129761111e-02 2.210575062785170072e-03
3.101836734693877773e+00 1.902854546192743815e-02 2.176858757060631030e-03
3.227142857142857313e+00 1.914846547442536004e-02 2.144354661104017675e-03
3.352448979591836853e+00 1.926838250922156479e-02 2.113086593761656726e-03
3.477755102040816393e+00 1.938817690453775375e-02 2.083069726971483338e-03
3.603061224489795933e+00 1.950774317381405790e-02 2.054311556928895000e-03
3.728367346938775917e+00 1.962698902507206689e-02 2.026812843845970762e-03
3.853673469387755013e+00 1.974583437111300868e-02 2.000568512908162868e-03
3.978979591836734997e+00 1.986421034185365322e-02 1.975568508404988276e-03
4.104285714285714093e+00 1.998205831057725534e-02 1.951798593646173483e-03
4.229591836734694077e+00 2.009932894513013699e-02 1.929241090646149383e-03
4.354897959183674061e+00 2.021598129364481772e-02 1.907875555287681137e-03
4.480204081632653157e+00 2.033198191258346263e-02 1.887679385496335337e-03
4.605510204081632253e+00 2.044730404301919532e-02 1.868628361698938811e-03
4.730816326530612237e+00 2.056192683926607104e-02 1.850697120395583799e-03
4.856122448979592221e+00 2.067583465232719631e-02 1.833859562991417991e-03
4.981428571428571317e+00 2.078901636920270357e-02 1.818089203089965147e-03
5.106734693877551301e+00 2.090146480790363095e-02 1.803359456247353087e-03
5.232040816326531285e+00 2.101317616705128399e-02 1.789643876744183596e-03
5.357346938775510381e+00 2.112414952818965699e-02 1.776916346275186171e-03
5.482653061224489477e+00 2.123438640837825228e-02 1.765151219616911422e-03
5.607959183673469461e+00 2.134389036023948139e-02 1.754323432341841271e-03
5.733265306122449445e+00 2.145266661638256522e-02 1.744408575533781250e-03
5.858571428571428541e+00 2.156072177498987927e-02 1.735382942252217163e-03
5.983877551020408525e+00 2.166806352330925486e-02 1.727223550216966559e-03
6.109183673469388509e+00 2.177470039582668840e-02 1.719908144860515971e-03
6.234489795918367605e+00 2.188064156398087171e-02 1.713415186541621159e-03
6.359795918367346701e+00 2.198589665440851479e-02 1.707723825344663890e-03
6.485102040816327573e+00 2.209047559286636195e-02 1.702813866516800657e-03
6.610408163265306669e+00 2.219438847115064173e-02 1.698665729228032804e-03
6.735714285714285765e+00 2.229764543452068815e-02 1.695260400984899447e-03
6.861020408163264861e+00 2.240025658732298919e-02 1.692579389691826379e-03
6.986326530612245733e+00 2.250223191470142325e-02 1.690604675038378775e-03
7.111632653061224829e+00 2.260358121846386958e-02 1.689318660598497111e-03
7.236938775510203925e+00 2.270431406535323646e-02 1.688704127760300025e-03
7.362244897959183021e+00 2.280443974613962851e-02 1.688744192362902135e-03
7.487551020408163893e+00 2.290396724410903237e-02 1.689422264699792136e-03
7.612857142857142989e+00 2.300290521167184729e-02 1.690722013356537635e-03
7.738163265306122085e+00 2.310126195395126314e-02 1.692627333182449012e-03
7.863469387755102957e+00 2.319904541833748765e-02 1.695122317551074273e-03
7.988775510204082053e+00 2.329626318910857363e-02 1.698191234941101233e-03
8.114081632653061149e+00 2.339292248632350232e-02 1.701818509766453782e-03
8.239387755102040245e+00 2.348903016828763138e-02 1.705988707300278972e-03
8.364693877551021117e+00 2.358459273697650904e-02 1.710686522470847726e-03
8.490000000000000213e+00 2.367961634588048106e-02 1.715896772256250225e-03
