#  Data for: empty_60SDS_Na_DESAmber_TIP4P_307K_10fsSF 
#  Bond: alpha 
#  Relaxation experiment: T2 
#  Magnetic field [T], Average T2 SRT [s], Error SRT [s]
2.350000000000000089e+00 3.282907809431751672e-02 1.291037475643760143e-03
2.475306122448979629e+00 3.290628700974118637e-02 1.297676227568788677e-03
2.600612244897959169e+00 3.298642866780197858e-02 1.304427474003944532e-03
2.725918367346938709e+00 3.306937922615043463e-02 1.311267361982769138e-03
2.851224489795918693e+00 3.315501601520191854e-02 1.318172909401703731e-03
2.976530612244897789e+00 3.324321796795053074e-02 1.325122101297376061e-03
3.101836734693877773e+00 3.333386599320223298e-02 1.332093964853537250e-03
3.227142857142857313e+00 3.342684329440363117e-02 1.339068624180612477e-03
3.352448979591836853e+00 3.352203563690142607e-02 1.346027336253193766e-03
3.477755102040816393e+00 3.361933156695614405e-02 1.352952509649286246e-03
3.603061224489795933e+00 3.371862258616906138e-02 1.359827707911718695e-03
3.728367346938775917e+00 3.381980328517934092e-02 1.366637639453152945e-03
3.853673469387755013e+00 3.392277144056993210e-02 1.373368135958803705e-03
3.978979591836734997e+00 3.402742807890391658e-02 1.380006121215219747e-03
4.104285714285714093e+00 3.413367751171760694e-02 1.386539572219632572e-03
4.229591836734694077e+00 3.424142734513940800e-02 1.392957474312585308e-03
4.354897959183674061e+00 3.435058846760049439e-02 1.399249771937122059e-03
4.480204081632653157e+00 3.446107501886890023e-02 1.405407316469814340e-03
4.605510204081632253e+00 3.457280434338441677e-02 1.411421812400416847e-03
4.730816326530612237e+00 3.468569693060732234e-02 1.417285762965218030e-03
4.856122448979592221e+00 3.479967634482887540e-02 1.422992416169534258e-03
4.981428571428571317e+00 3.491466914663022419e-02 1.428535711972105495e-03
5.106734693877551301e+00 3.503060480792546255e-02 1.433910231251595609e-03
5.232040816326531285e+00 3.514741562228660549e-02 1.439111147035322799e-03
5.357346938775510381e+00 3.526503661202584627e-02 1.444134178344243799e-03
5.482653061224489477e+00 3.538340543330490556e-02 1.448975546896849338e-03
5.607959183673469461e+00 3.550246228035416202e-02 1.453631936817890557e-03
5.733265306122449445e+00 3.562214978971395968e-02 1.458100457415721120e-03
5.858571428571428541e+00 3.574241294525858786e-02 1.462378609023294324e-03
5.983877551020408525e+00 3.586319898462772549e-02 1.466464251842237825e-03
6.109183673469388509e+00 3.598445730757091066e-02 1.470355577684970402e-03
6.234489795918367605e+00 3.610613938660523631e-02 1.474051084475979691e-03
6.359795918367346701e+00 3.622819868029614893e-02 1.477549553348693782e-03
6.485102040816327573e+00 3.635059054939190210e-02 1.480850028157430732e-03
6.610408163265306669e+00 3.647327217597531174e-02 1.483951797213785067e-03
6.735714285714285765e+00 3.659620248573896423e-02 1.486854377052440179e-03
6.861020408163264861e+00 3.671934207344204615e-02 1.489557498031423254e-03
6.986326530612245733e+00 3.684265313156639271e-02 1.492061091575729460e-03
7.111632653061224829e+00 3.696609938215664887e-02 1.494365278880118537e-03
7.236938775510203925e+00 3.708964601180175791e-02 1.496470360895657504e-03
7.362244897959183021e+00 3.721325960969376623e-02 1.498376809435422599e-03
7.487551020408163893e+00 3.733690810868247473e-02 1.500085259246246175e-03
7.612857142857142989e+00 3.746056072923148461e-02 1.501596500905744190e-03
7.738163265306122085e+00 3.758418792617118642e-02 1.502911474416420215e-03
7.863469387755102957e+00 3.770776133813760755e-02 1.504031263381183257e-03
7.988775510204082053e+00 3.783125373958105137e-02 1.504957089656921770e-03
8.114081632653061149e+00 3.795463899522655976e-02 1.505690308394622623e-03
8.239387755102040245e+00 3.807789201686662128e-02 1.506232403385810575e-03
8.364693877551021117e+00 3.820098872236799697e-02 1.506584982645825868e-03
8.490000000000000213e+00 3.832390599677523713e-02 1.506749774174158960e-03
